,returncode,start_time,time_sec,rt_seg_ratio,total_t_time,rt_dur_ratio,max_cpu,max_gpu,max_ram,max_vram,avg_cpu,avg_gpu,avg_ram,avg_vram,sess_count,detect_freq,detect_sample_rate
25,0,1631869379.2304502,64.15,1.0,3.407088170999999,0.05678,106.7,46,2167884742.656,2888695808,92.02,13.428571428571429,2049325958.0135381,2034709299.2,1,15,5
26,0,1631869443.3954976,64.12,1.0,3.2702165850000005,0.0545,100.0,41,2164663517.184,2888695808,77.86666666666666,13.192307692307692,2046765493.971692,2035402108.3428571,1,15,10
27,0,1631869507.532377,64.12,1.0,3.281993041,0.0547,100.0,53,2165737259.008,2888695808,93.32000000000001,12.73076923076923,2044494145.0363078,2035117494.857143,1,15,15
28,0,1631869571.6694562,64.1,1.0,3.2559632230000006,0.05427,100.0,60,2164663517.184,2888695808,92.0,14.884615384615385,2045733051.9101536,2035162433.8285713,1,15,20
29,0,1631869635.7895172,64.12,1.0,3.221410540000001,0.05369,106.7,35,2203318222.848,2888695808,70.48571428571428,12.25925925925926,2080547054.4344614,2035162433.8285713,1,15,24
30,0,1631869699.9283926,64.16,1.0,4.417894319000002,0.07363,100.0,69,2166811000.832,2888695808,77.98333333333333,13.461538461538462,2043874654.2916923,2035162433.8285713,1,20,1
31,0,1631869764.108935,64.18,1.0,3.414378288,0.05691,100.0,62,2166811000.832,2888695808,79.15,14.692307692307692,2049738909.022769,2035162433.8285713,1,20,5
32,0,1631869828.3015366,64.16,1.0,3.282083613,0.0547,100.0,43,2167884742.656,2888695808,77.78333333333333,13.576923076923077,2047797962.494769,2034709299.2,1,20,10
33,0,1631869892.4818242,64.12,1.0,3.2691762460000002,0.05449,106.7,49,2161442291.712,2888695808,97.34,13.576923076923077,2043626867.1015384,2035403980.8,1,20,15
34,0,1631869956.615527,64.07,1.0,3.23581688,0.05393,106.7,60,2167884742.656,2888695808,94.76,14.555555555555555,2046765508.894769,2035224224.9142857,1,20,20
35,0,1631870020.70137,64.12,1.0,3.222701380000001,0.05371,100.0,25,2201170739.2,2888695808,92.1,13.0,2077078039.0030768,2035162433.8285713,1,20,24
36,0,1631870084.8366427,83.94,1.0,16.000067716999997,0.05333,100.0,17,988016.0,1460535296,76.18571428571428,11.25,659698.5,63191794.526315786,5,0,1
37,0,1631870168.7966862,83.96,1.0,15.351995642,0.05117,93.3,21,985988.0,1460535296,72.38571428571429,13.25,648719.5,62337670.7368421,5,0,5
